JobID|UID|JobName|ElapsedRaw|TimelimitRaw|TotalCPU|CPUTimeRAW|Planned|NNodes|NCPUS|MaxRSS|ReqMem
5707624.0||01.meta_classic_light.sh|17213||04:08:00|17213||1|1|134191232K|
5707625|1483805427|meta_analysis|16886|480|04:01:15|16886|04:15:24|1|1||128G
5707625.batch||batch|16886||00:03.433|16886||1|1|70208K|
5707625.extern||extern|16886||00:00:00|16886||1|1||
5707625.0||01.meta_classic_light.sh|16886||04:01:12|16886||1|1|134190464K|
5707626|1483805427|meta_analysis|16921|480|04:03:16|16921|04:15:24|1|1||128G
5707626.batch||batch|16921||00:11.384|16921||1|1|55360K|
5707626.extern||extern|16921||00:00:00|16921||1|1||
5707626.0||01.meta_classic_light.sh|16920||04:03:05|16920||1|1|134191232K|
5707627|1483805427|meta_analysis|17390|480|04:11:21|17390|04:15:36|1|1||128G
5707627.batch||batch|17390||00:11.421|17390||1|1|70336K|
5707627.extern||extern|17390||00:00:00|17390||1|1||
5707627.0||01.meta_classic_light.sh|17388||04:11:10|17388||1|1|134191488K|
5707628|1483805427|meta_analysis|17413|480|04:12:21|17413|04:15:36|1|1||128G
5707628.batch||batch|17413||00:13.457|17413||1|1|70080K|
5707628.extern||extern|17413||00:00:00|17413||1|1||
5707628.0||01.meta_classic_light.sh|17411||04:12:07|17411||1|1|134191744K|
5707629|1483805427|meta_analysis|17948|480|04:22:07|17948|04:16:08|1|1||128G
5707629.batch||batch|17948||00:14.652|17948||1|1|70976K|
5707629.extern||extern|17948||00:00:00|17948||1|1||
5707629.0||01.meta_classic_light.sh|17946||04:21:52|17946||1|1|134173824K|
5707630|1483805427|meta_analysis|16867|480|04:03:35|16867|04:16:08|1|1||128G
5707630.batch||batch|16867||00:12.848|16867||1|1|70592K|
5707630.extern||extern|16867||00:00:00|16867||1|1||
5707630.0||01.meta_classic_light.sh|16866||04:03:22|16866||1|1|134174848K|
5707631|1483805427|meta_analysis|17024|480|04:02:55|17024|04:16:08|1|1||128G
5707631.batch||batch|17024||00:12.752|17024||1|1|69.50M|
5707631.extern||extern|17024||00:00:00|17024||1|1||
5707631.0||01.meta_classic_light.sh|17023||04:02:43|17023||1|1|134173312K|
5707632|1483805427|meta_analysis|18096|480|04:21:21|18096|04:16:23|1|1||128G
5707632.batch||batch|18096||00:03.797|18096||1|1|71296K|
5707632.extern||extern|18096||00:00:00|18096||1|1||
5707632.0||01.meta_classic_light.sh|18095||04:21:17|18095||1|1|134174272K|
5707633|1483805427|meta_analysis|17151|480|04:08:40|17151|04:16:23|1|1||128G
5707633.batch||batch|17151||00:12.615|17151||1|1|70400K|
5707633.extern||extern|17151||00:00:00|17151||1|1||
5707633.0||01.meta_classic_light.sh|17151||04:08:27|17151||1|1|134191168K|
5707634|1483805427|meta_analysis|17910|480|04:17:40|17910|04:16:23|1|1||128G
5707634.batch||batch|17910||00:13.347|17910||1|1|70400K|
5707634.extern||extern|17910||00:00:00|17910||1|1||
5707634.0||01.meta_classic_light.sh|17910||04:17:27|17910||1|1|131046M|
5707635|1483805427|meta_analysis|16774|480|04:00:52|16774|04:16:23|1|1||128G
5707635.batch||batch|16774||00:11.417|16774||1|1|70336K|
5707635.extern||extern|16774||00:00:00|16774||1|1||
5707635.0||01.meta_classic_light.sh|16774||04:00:40|16774||1|1|134191488K|
5707636|1483805427|meta_analysis|17374|480|04:09:48|17374|04:16:39|1|1||128G
5707636.batch||batch|17374||00:11.510|17374||1|1|70528K|
5707636.extern||extern|17374||00:00:00|17374||1|1||
5707636.0||01.meta_classic_light.sh|17373||04:09:36|17373||1|1|134191168K|
5707637|1483805427|meta_analysis|17212|480|04:08:12|17212|04:16:39|1|1||128G
5707637.batch||batch|17212||00:11.447|17212||1|1|70400K|
5707637.extern||extern|17212||00:00:00|17212||1|1||
5707637.0||01.meta_classic_light.sh|17211||04:08:01|17211||1|1|134191488K|
5707638|1483805427|meta_analysis|17017|480|04:03:02|17017|04:16:39|1|1||128G
5707638.batch||batch|17017||00:11.540|17017||1|1|70208K|
5707638.extern||extern|17017||00:00:00|17017||1|1||
5707638.0||01.meta_classic_light.sh|17015||04:02:51|17015||1|1|134191424K|
5707639|1483805427|meta_analysis|16748|480|04:02:01|16748|04:17:10|1|1||128G
5707639.batch||batch|16748||00:11.328|16748||1|1|54080K|
5707639.extern||extern|16748||00:00:00|16748||1|1||
5707639.0||01.meta_classic_light.sh|16746||04:01:49|16746||1|1|134192576K|
5707640|1483805427|meta_analysis|17437|480|04:11:51|17437|04:17:10|1|1||128G
5707640.batch||batch|17437||00:11.601|17437||1|1|70336K|
5707640.extern||extern|17437||00:00:00|17437||1|1||
5707640.0||01.meta_classic_light.sh|17435||04:11:39|17435||1|1|134191488K|
5707641|1483805427|meta_analysis|17173|480|04:06:17|17173|04:17:10|1|1||128G
5707641.batch||batch|17173||00:11.391|17173||1|1|55104K|
5707641.extern||extern|17173||00:00:00|17173||1|1||
5707641.0||01.meta_classic_light.sh|17171||04:06:06|17171||1|1|134191424K|
5707642|1483805427|meta_analysis|17201|480|04:09:05|17201|04:17:41|1|1||128G
5707642.batch||batch|17201||00:11.396|17201||1|1|54016K|
5707642.extern||extern|17201||00:00:00|17201||1|1||
5707642.0||01.meta_classic_light.sh|17199||04:08:53|17199||1|1|134192448K|
5707643|1483805427|meta_analysis|16757|480|04:00:40|16757|04:17:41|1|1||128G
5707643.batch||batch|16757||00:11.522|16757||1|1|54336K|
5707643.extern||extern|16757||00:00:00|16757||1|1||
5707643.0||01.meta_classic_light.sh|16754||04:00:29|16754||1|1|134191936K|
5707644|1483805427|meta_analysis|17143|480|04:05:08|17143|04:17:41|1|1||128G
5707644.batch||batch|17143||00:11.283|17143||1|1|54336K|
5707644.extern||extern|17143||00:00:00|17143||1|1||
5707644.0||01.meta_classic_light.sh|17140||04:04:57|17140||1|1|134192320K|
5707645|1483805427|meta_analysis|16740|480|04:00:56|16740|04:17:41|1|1||128G
5707645.batch||batch|16740||00:12.510|16740||1|1|70272K|
5707645.extern||extern|16740||00:00:00|16740||1|1||
5707645.0||01.meta_classic_light.sh|16738||04:00:43|16738||1|1|134191488K|
5707646|1483805427|meta_analysis|17069|480|04:03:38|17069|04:18:13|1|1||128G
5707646.batch||batch|17069||00:11.614|17069||1|1|54400K|
5707646.extern||extern|17069||00:00:00|17069||1|1||
5707646.0||01.meta_classic_light.sh|17068||04:03:26|17068||1|1|134192064K|
5707647|1483805427|meta_analysis|16835|480|04:01:22|16835|04:18:13|1|1||128G
5707647.batch||batch|16835||00:11.468|16835||1|1|70080K|
5707647.extern||extern|16835||00:00:00|16835||1|1||
5707647.0||01.meta_classic_light.sh|16834||04:01:11|16834||1|1|134174784K|
5707648|1483805427|meta_analysis|17060|480|04:05:48|17060|04:18:13|1|1||128G
5707648.batch||batch|17060||00:11.380|17060||1|1|70784K|
5707648.extern||extern|17060||00:00:00|17060||1|1||
5707648.0||01.meta_classic_light.sh|17059||04:05:37|17059||1|1|134191232K|
5707649|1483805427|meta_analysis|17156|480|04:08:09|17156|04:18:13|1|1||128G
5707649.batch||batch|17156||00:11.345|17156||1|1|70208K|
5707649.extern||extern|17156||00:00:00|17156||1|1||
5707649.0||01.meta_classic_light.sh|17155||04:07:57|17155||1|1|134191232K|
5707650|1483805427|meta_analysis|17284|480|04:08:48|17284|04:18:13|1|1||128G
5707650.batch||batch|17284||00:11.449|17284||1|1|70400K|
5707650.extern||extern|17284||00:00:00|17284||1|1||
5707650.0||01.meta_classic_light.sh|17283||04:08:36|17283||1|1|134191296K|
5707651|1483805427|meta_analysis|16882|480|04:03:39|16882|04:18:13|1|1||128G
5707651.batch||batch|16882||00:12.600|16882||1|1|70272K|
5707651.extern||extern|16882||00:00:00|16882||1|1||
5707651.0||01.meta_classic_light.sh|16880||04:03:27|16880||1|1|134190976K|
5707652|1483805427|meta_analysis|16753|480|04:00:49|16753|04:18:22|1|1||128G
5707652.batch||batch|16753||00:12.456|16753||1|1|54336K|
5707652.extern||extern|16753||00:00:00|16753||1|1||
5707652.0||01.meta_classic_light.sh|16752||04:00:37|16752||1|1|134192384K|
5707653|1483805427|meta_analysis|16952|480|04:04:30|16952|04:18:22|1|1||128G
5707653.batch||batch|16952||00:12.392|16952||1|1|71040K|
5707653.extern||extern|16952||00:00:00|16952||1|1||
5707653.0||01.meta_classic_light.sh|16952||04:04:18|16952||1|1|134191040K|
5707654|1483805427|meta_analysis|17002|480|04:05:19|17002|04:18:22|1|1||128G
5707654.batch||batch|17002||00:03.452|17002||1|1|70336K|
5707654.extern||extern|17002||00:00:00|17002||1|1||
5707654.0||01.meta_classic_light.sh|17002||04:05:15|17002||1|1|134190336K|
5707655|1483805427|meta_analysis|17105|480|04:04:35|17105|04:18:44|1|1||128G
5707655.batch||batch|17105||00:11.553|17105||1|1|70400K|
5707655.extern||extern|17105||00:00:00|17105||1|1||
5707655.0||01.meta_classic_light.sh|17104||04:04:24|17104||1|1|134191296K|
5707656|1483805427|meta_analysis|17408|480|04:12:31|17408|04:19:15|1|1||128G
5707656.batch||batch|17408||00:03.698|17408||1|1|54400K|
5707656.extern||extern|17409||00:00:00|17409||1|1||
5707656.0||01.meta_classic_light.sh|17406||04:12:27|17406||1|1|134192064K|
5707657|1483805427|meta_analysis|17008|480|04:02:13|17008|04:19:15|1|1||128G
5707657.batch||batch|17008||00:11.515|17008||1|1|70336K|
5707657.extern||extern|17008||00:00:00|17008||1|1||
5707657.0||01.meta_classic_light.sh|17006||04:02:02|17006||1|1|134191296K|
5707658|1483805427|meta_analysis|17215|480|04:06:33|17215|04:19:15|1|1||128G
5707658.batch||batch|17215||00:11.463|17215||1|1|70464K|
5707658.extern||extern|17215||00:00:00|17215||1|1||
5707658.0||01.meta_classic_light.sh|17213||04:06:21|17213||1|1|134191296K|
5707659|1483805599|dbgen_6335|795|300|07:54:29|114480|04:17:47|1|144||144G
5707659.batch||batch|795||07:54:29|114480||1|144|1034304K|
5707659.extern||extern|795||00:00:00|114480||1|144||
5707660|1483805599|dbgen_6336|771|300|07:35:17|111024|04:17:47|1|144||144G
5707660.batch||batch|771||07:35:17|111024||1|144|809088K|
5707660.extern||extern|771||00:00:00|111024||1|144||
5707662|1483805599|dbgen_6337|794|300|07:34:15|114336|04:07:44|1|144||144G
5707662.batch||batch|794||07:34:15|114336||1|144|1010624K|
5707662.extern||extern|794||00:00:00|114336||1|144||
5707663|1483805599|dbgen_6338|817|300|08:09:36|117648|04:07:44|1|144||144G
5707663.batch||batch|817||08:09:36|117648||1|144|772800K|
5707663.extern||extern|817||00:00:00|117648||1|144||
5707664|1483805599|dbgen_6339|794|300|07:36:16|114336|04:07:44|1|144||144G
5707664.batch||batch|794||07:36:16|114336||1|144|1038976K|
5707664.extern||extern|794||00:00:00|114336||1|144||
5707668|1483805599|dbgen_6340|801|300|08:01:36|115344|04:03:15|1|144||144G
5707668.batch||batch|801||08:01:36|115344||1|144|1012288K|
5707668.extern||extern|801||00:00:00|115344||1|144||
5707669|1483805599|dbgen_6341|793|300|07:46:25|114192|04:03:15|1|144||144G
5707669.batch||batch|793||07:46:25|114192||1|144|812.50M|
5707669.extern||extern|793||00:00:00|114192||1|144||
5707670|1483805599|dbgen_6342|801|300|08:07:13|115344|04:03:14|1|144||144G
5707670.batch||batch|801||08:07:13|115344||1|144|715712K|
5707670.extern||extern|801||00:00:00|115344||1|144||
5707671|1483805599|dbgen_6343|801|300|07:52:44|115344|04:03:14|1|144||144G
5707671.batch||batch|801||07:52:44|115344||1|144|1029376K|
5707671.extern||extern|801||00:00:00|115344||1|144||
5707712|1483803099|probe|3958|1440|5-12:51:40|569952|04:01:01|1|144||144G
5707712.batch||batch|3958||00:39.109|569952||1|144|598080K|
5707712.extern||extern|3958||00:00:00|569952||1|144||
5707712.0||castep.mpi|60||01:00:10|4320||1|72|1644M|
5707712.1||castep.mpi|26||28:15.941|1872||1|72|1632832K|
5707712.2||castep.mpi|9||08:41.954|648||1|72|1193856K|
5707712.3||castep.mpi|16||15:57.557|1152||1|72|1102400K|
5707712.4||castep.mpi|65||01:12:30|4680||1|72|1669824K|
5707712.5||castep.mpi|46||52:11.778|3312||1|72|1154496K|
5707712.6||castep.mpi|31||31:55.496|2232||1|72|2305600K|
5707712.7||castep.mpi|13||14:10.811|936||1|72|1229760K|
5707712.8||castep.mpi|42||41:17.821|3024||1|72|2149056K|
5707712.9||castep.mpi|10||11:15.809|720||1|72|1192640K|
5707712.10||castep.mpi|9||08:55.239|648||1|72|1197824K|
5707712.11||castep.mpi|12||10:57.687|864||1|72|1197696K|
5707712.12||castep.mpi|13||11:10.192|936||1|72|1525824K|
5707712.13||castep.mpi|104||02:02:46|7488||1|72|1517952K|
5707712.14||castep.mpi|8||08:18.890|576||1|72|1170.50M|
5707712.15||castep.mpi|25||26:03.263|1800||1|72|1590144K|
5707712.16||castep.mpi|53||01:01:59|3816||1|72|1503360K|
5707712.17||castep.mpi|28||31:30.497|2016||1|72|1578624K|
5707712.18||castep.mpi|108||02:09:14|7776||1|72|1434752K|
5707712.19||castep.mpi|10||10:05.508|720||1|72|1177408K|
5707712.20||castep.mpi|12||13:03.259|864||1|72|1547136K|
5707712.21||castep.mpi|12||13:57.893|864||1|72|1222.50M|
5707712.22||castep.mpi|104||02:02:43|7488||1|72|1501632K|
5707712.23||castep.mpi|8||08:12.376|576||1|72|1200256K|
5707712.24||castep.mpi|13||14:27.898|936||1|72|198848K|
5707712.25||castep.mpi|9||08:19.283|648||1|72|1401984K|
5707712.26||castep.mpi|32||34:49.607|2304||1|72|1760704K|
5707712.27||castep.mpi|58||01:07:41|4176||1|72|1385536K|
5707712.28||castep.mpi|10||10:57.640|720||1|72|1171.50M|
5707712.29||castep.mpi|12||13:09.281|864||1|72|1586816K|
5707712.30||castep.mpi|12||12:03.872|864||1|72|1526336K|
5707712.31||castep.mpi|54||01:03:26|3888||1|72|1560960K|
5707712.32||castep.mpi|174||02:25:45|12528||1|72|1637760K|
5707712.33||castep.mpi|17||19:30.871|1224||1|72|243584K|
5707712.34||castep.mpi|33||35:58.493|2376||1|72|1521216K|
5707712.35||castep.mpi|38||44:49.367|2736||1|72|1524096K|
5707712.36||castep.mpi|11||11:48.128|792||1|72|1205312K|
5707712.37||castep.mpi|66||01:12:51|4752||1|72|1826432K|
5707712.38||castep.mpi|9||08:58.120|648||1|72|1196864K|
5707712.39||castep.mpi|8||08:32.842|576||1|72|1197888K|
5707712.40||castep.mpi|14||14:55.512|1008||1|72|1348544K|
5707712.41||castep.mpi|59||01:02:26|4248||1|72|1822080K|
5707712.42||castep.mpi|17||18:24.517|1224||1|72|1188288K|
5707712.43||castep.mpi|25||25:38.725|1800||1|72|1599680K|
5707712.44||castep.mpi|298||04:04:23|21456||1|72|1933568K|
5707712.45||castep.mpi|13||14:15.329|936||1|72|1076M|
5707712.46||castep.mpi|81||01:34:01|5832||1|72|1513728K|
5707712.47||castep.mpi|16||16:43.295|1152||1|72|1100736K|
5707712.48||castep.mpi|30||34:30.845|2160||1|72|934080K|
5707712.49||castep.mpi|268||04:09:44|19296||1|72|1698176K|
5707712.50||castep.mpi|196||02:13:44|14112||1|72|1828224K|
5707712.51||castep.mpi|40||45:02.620|2880||1|72|1256896K|
5707712.52||castep.mpi|11||12:02.401|792||1|72|1184640K|
5707712.53||castep.mpi|14||14:35.846|1008||1|72|1247936K|
5707712.54||castep.mpi|40||41:02.591|2880||1|72|1718848K|
5707712.55||castep.mpi|75||01:22:42|5400||1|72|1497856K|
5707712.56||castep.mpi|27||26:36.679|1944||1|72|1641152K|
5707712.57||castep.mpi|127||02:16:18|9144||1|72|1831M|
5707712.58||castep.mpi|116||02:16:01|8352||1|72|1379456K|
5707712.59||castep.mpi|47||49:16.411|3384||1|72|1723776K|
5707712.60||castep.mpi|12||12:43.763|864||1|72|1074048K|
5707712.61||castep.mpi|451||06:27:23|32472||1|72|2097472K|
5707712.62||castep.mpi|10||10:08.591|720||1|72|1182400K|
5707712.63||castep.mpi|32||34:32.140|2304||1|72|1661696K|
5707712.64||castep.mpi|12||12:12.526|864||1|72|1395456K|
5707712.65||castep.mpi|34||38:33.004|2448||1|72|1585.50M|
5707712.66||castep.mpi|10||11:10.819|720||1|72|1569920K|
5707712.67||castep.mpi|28||30:57.071|2016||1|72|1468288K|
5707712.68||castep.mpi|76||01:30:24|5472||1|72|1517504K|
5707712.69||castep.mpi|21||22:50.146|1512||1|72|1605952K|
5707712.70||castep.mpi|266||04:28:02|19152||1|72|1754M|
5707712.71||castep.mpi|18||19:13.661|1296||1|72|1410752K|
5707712.72||castep.mpi|15||15:45.592|1080||1|72|1574592K|
5707712.73||castep.mpi|233||03:18:40|16776||1|72|1951104K|
5707712.74||castep.mpi|27||29:46.569|1944||1|72|1722176K|
5707712.75||castep.mpi|66||01:16:47|4752||1|72|1674944K|
5707712.76||castep.mpi|11||10:33.668|792||1|72|1193664K|
5707712.77||castep.mpi|56||01:05:02|4032||1|72|1378176K|
5707712.78||castep.mpi|45||43:19.855|3240||1|72|1838912K|
5707712.79||castep.mpi|159||02:52:25|11448||1|72|1697408K|
5707712.80||castep.mpi|12||12:48.405|864||1|72|1050M|
5707712.81||castep.mpi|9||08:11.949|648||1|72|1200960K|
5707712.82||castep.mpi|171||02:53:38|12312||1|72|1545.50M|
5707712.83||castep.mpi|62||01:12:41|4464||1|72|1001792K|
5707712.84||castep.mpi|14||15:16.277|1008||1|72|1549.50M|
5707712.85||castep.mpi|12||11:31.504|864||1|72|1623680K|
5707712.86||castep.mpi|16||15:32.944|1152||1|72|1587072K|
5707712.87||castep.mpi|11||11:11.604|792||1|72|1201280K|
5707712.88||castep.mpi|10||08:44.404|720||1|72|1189312K|
5707712.89||castep.mpi|69||01:19:05|4968||1|72|1340M|
5707712.90||castep.mpi|9||09:21.965|648||1|72|1261952K|
5707712.91||castep.mpi|13||12:04.495|936||1|72|1259584K|
5707712.92||castep.mpi|140||02:23:39|10080||1|72|1649856K|
5707712.93||castep.mpi|29||34:05.294|2088||1|72|1336.50M|
5707712.94||castep.mpi|383||05:17:44|27576||1|72|1959616K|
5707712.95||castep.mpi|14||14:34.485|1008||1|72|1095360K|
5707712.96||castep.mpi|39||44:28.886|2808||1|72|1353024K|
5707712.97||castep.mpi|23||26:43.941|1656||1|72|1260288K|
5707712.98||castep.mpi|19||21:23.026|1368||1|72|987968K|
5707712.99||castep.mpi|30||33:44.125|2160||1|72|1765M|
5707712.100||castep.mpi|15||16:41.324|1080||1|72|1095360K|
5707712.101||castep.mpi|13||12:36.602|936||1|72|1204160K|
5707712.102||castep.mpi|105||02:01:39|7560||1|72|1550080K|
5707712.103||castep.mpi|11||12:18.372|792||1|72|1191488K|
5707712.104||castep.mpi|148||02:10:08|10656||1|72|1939328K|
5707712.105||castep.mpi|12||11:14.415|864||1|72|1187200K|
5707712.106||castep.mpi|103||01:50:26|7416||1|72|1650432K|
5707712.107||castep.mpi|19||21:38.269|1368||1|72|298240K|
5707712.108||castep.mpi|70||01:20:33|5040||1|72|1596480K|
5707712.109||castep.mpi|13||12:40.049|936||1|72|1075136K|
5707712.110||castep.mpi|52||01:01:22|3744||1|72|833984K|
5707712.111||castep.mpi|12||13:19.742|864||1|72|1557376K|
5707712.112||castep.mpi|10||11:01.978|720||1|72|1074112K|
5707712.113||castep.mpi|12||12:47.974|864||1|72|1584512K|
5707712.114||castep.mpi|15||15:48.452|1080||1|72|1062208K|
5707712.115||castep.mpi|36||42:31.608|2592||1|72|1558144K|
5707712.116||castep.mpi|12||12:32.537|864||1|72|1075264K|
5707712.117||castep.mpi|55||01:03:55|3960||1|72|1606592K|
5707712.118||castep.mpi|8||08:16.541|576||1|72|1191808K|
5707712.119||castep.mpi|24||25:55.241|1728||1|72|1812M|
5707712.120||castep.mpi|39||42:28.726|2808||1|72|1704704K|
5707712.121||castep.mpi|54||52:14.521|3888||1|72|1692864K|
5707712.122||castep.mpi|27||29:51.769|1944||1|72|350464K|
5707712.123||castep.mpi|10||10:38.769|720||1|72|1197824K|
5707712.124||castep.mpi|21||20:53.514|1512||1|72|1656192K|
5707712.125||castep.mpi|12||13:27.361|864||1|72|1097024K|
5707712.126||castep.mpi|9||08:18.385|648||1|72|1572608K|
5707712.127||castep.mpi|122||02:01:20|8784||1|72|2024704K|
5707712.128||castep.mpi|14||13:46.469|1008||1|72|1075840K|
5707712.129||castep.mpi|12||12:37.525|864||1|72|1087424K|
5707712.130||castep.mpi|41||46:03.012|2952||1|72|889408K|
5707712.131||castep.mpi|14||15:27.765|1008||1|72|1100160K|
5707712.132||castep.mpi|97||01:49:09|6984||1|72|1580352K|
5707712.133||castep.mpi|12||13:15.184|864||1|72|1072.50M|
5707712.134||castep.mpi|15||16:16.083|1080||1|72|1687168K|
5707712.135||castep.mpi|59||01:01:18|4248||1|72|1804992K|
5707712.136||castep.mpi|10||11:06.897|720||1|72|1192768K|
5707712.137||castep.mpi|12||12:11.267|864||1|72|1215872K|
5707712.138||castep.mpi|43||47:38.625|3096||1|72|1714048K|
5707712.139||castep.mpi|14||15:28.635|1008||1|72|1075136K|
5707712.140||castep.mpi|144||01:59:27|10368||1|72|1706048K|
5707712.141||castep.mpi|17||17:58.431|1224||1|72|920000K|
5707712.142||castep.mpi|48||50:23.228|3456||1|72|1808576K|
5707712.143||castep.mpi|70||01:08:51|5040||1|72|1716.50M|
5707712.144||castep.mpi|54||56:14.714|3888||1|72|1879168K|
5707712.145||castep.mpi|14||15:49.144|1008||1|72|1051.50M|
5707712.146||castep.mpi|60||01:09:52|4320||1|72|1364800K|
5707712.147||castep.mpi|48||57:08.645|3456||1|72|1370432K|
5707712.148||castep.mpi|21||22:17.327|1512||1|72|2035M|
5707712.149||castep.mpi|14||14:18.384|1008||1|72|1268928K|
5707712.150||castep.mpi|103||02:02:39|7416||1|72|1310.50M|
5707712.151||castep.mpi|74||01:28:20|5328||1|72|1510272K|
5707712.152||castep.mpi|62||01:01:03|4464||1|72|1725504K|
5707712.153||castep.mpi|15||15:49.879|1080||1|72|1050M|
5707712.154||castep.mpi|60||01:03:17|4320||1|72|1787648K|
5707712.155||castep.mpi|38||43:13.952|2736||1|72|1681M|
5707712.156||castep.mpi|18||18:47.603|1296||1|72|1571712K|
5707712.157||castep.mpi|18||19:30.106|1296||1|72|1549120K|
5707712.158||castep.mpi|16||16:44.945|1152||1|72|1591104K|
5707714|1483802667|Ru15_C|63697|1440|106-00:05:27|9172368|04:00:41|1|144||225G
5707714.batch||batch|63697||106-00:05:27|9172368||1|144|125258368K|
5707714.extern||extern|63697||00:00:00|9172368||1|144||
5707718|1483805599|dbgen_6344|803|300|08:01:06|115632|03:58:45|1|144||144G
5707718.batch||batch|803||08:01:06|115632||1|144|1042880K|
5707718.extern||extern|803||00:00:00|115632||1|144||
5707719|1483805599|dbgen_6345|787|300|07:40:25|113328|03:59:16|1|144||144G
5707719.batch||batch|787||07:40:25|113328||1|144|1019584K|
5707719.extern||extern|788||00:00:00|113472||1|144||
5707720|1483805599|dbgen_6346|791|300|07:35:19|113904|03:59:16|1|144||144G
5707720.batch||batch|791||07:35:19|113904||1|144|1031040K|
5707720.extern||extern|791||00:00:00|113904||1|144||
5707721|1483805599|dbgen_6347|798|300|08:06:12|114912|03:59:50|1|144||144G
5707721.batch||batch|798||08:06:12|114912||1|144|1009792K|
5707721.extern||extern|798||00:00:00|114912||1|144||
5707722|1483805599|dbgen_6348|798|300|07:56:05|114912|03:59:50|1|144||144G
5707722.batch||batch|798||07:56:05|114912||1|144|1040128K|
5707722.extern||extern|798||00:00:00|114912||1|144||
5707723|1483802667|Ru15_C|69804|1440|116-04:24:53|10051776|03:58:49|1|144||225G
5707723.batch||batch|69804||116-04:24:53|10051776||1|144|127775616K|
5707723.extern||extern|69804||00:00:00|10051776||1|144||
5707724|1483802667|Ru15_C|66625|1440|110-21:51:36|9594000|03:58:49|1|144||225G
5707724.batch||batch|66625||110-21:51:36|9594000||1|144|125823360K|
5707724.extern||extern|66625||00:00:00|9594000||1|144||
5707727|1483802667|Ru15_C|68412|1440|113-20:35:03|9851328|03:57:50|1|144||225G
5707727.batch||batch|68412||113-20:35:03|9851328||1|144|129525952K|
5707727.extern||extern|68412||00:00:00|9851328||1|144||
5707728|1483802667|Ru15_C|64220|1440|106-21:12:19|9247680|03:57:50|1|144||225G
5707728.batch||batch|64220||106-21:12:19|9247680||1|144|126845056K|
5707728.extern||extern|64221||00:00:00|9247824||1|144||
5707729|1483802667|Ru15_C|45481|1440|75-16:32:13|6549264|03:57:50|1|144||225G
5707729.batch||batch|45481||75-16:32:13|6549264||1|144|125981504K|
5707729.extern||extern|45481||00:00:00|6549264||1|144||
5707732|1483805599|dbgen_6349|787|300|07:52:05|113328|03:55:55|1|144||144G
5707732.batch||batch|787||07:52:05|113328||1|144|744M|
5707732.extern||extern|787||00:00:00|113328||1|144||
5707733|1483805599|dbgen_6350|781|300|07:35:28|112464|03:55:55|1|144||144G
5707733.batch||batch|781||07:35:28|112464||1|144|1010.50M|
5707733.extern||extern|781||00:00:00|112464||1|144||
5707734|1483805599|dbgen_6351|774|300|07:42:59|111456|03:55:55|1|144||144G
5707734.batch||batch|774||07:42:59|111456||1|144|1020096K|
5707734.extern||extern|774||00:00:00|111456||1|144||
5707735|1483805599|dbgen_6352|800|300|07:59:59|115200|03:55:55|1|144||144G
5707735.batch||batch|800||07:59:59|115200||1|144|1029376K|
5707735.extern||extern|800||00:00:00|115200||1|144||
5707736|1483805599|dbgen_6353|798|300|07:51:46|114912|03:55:55|1|144||144G
5707736.batch||batch|798||07:51:46|114912||1|144|745792K|
5707736.extern||extern|798||00:00:00|114912||1|144||
5707737|1483805599|dbgen_6354|789|300|07:53:15|113616|04:05:57|1|144||144G
5707737.batch||batch|789||07:53:15|113616||1|144|1002624K|
5707737.extern||extern|789||00:00:00|113616||1|144||
5707738|1483805599|dbgen_6355|770|300|07:40:57|110880|04:05:57|1|144||144G
5707738.batch||batch|770||07:40:57|110880||1|144|755968K|
5707738.extern||extern|770||00:00:00|110880||1|144||
5707739|1483805599|dbgen_6356|792|300|07:40:15|114048|04:05:57|1|144||144G
5707739.batch||batch|792||07:40:15|114048||1|144|1005824K|
5707739.extern||extern|792||00:00:00|114048||1|144||
5707740|1483805599|dbgen_6357|789|300|07:31:37|113616|04:05:57|1|144||144G
5707740.batch||batch|789||07:31:37|113616||1|144|1013376K|
5707740.extern||extern|789||00:00:00|113616||1|144||
5707742|1483800965|pd-ch_br0_tsopt_hei|14723|1440|2-15:26:09|235568|03:36:39|1|16||57600M
5707742.batch||batch|14723||2-15:26:09|235568||1|16|22693952K|
5707742.extern||extern|14723||00:00:00|235568||1|16||
5707743|1483805599|dbgen_6358|785|300|07:53:53|113040|04:01:29|1|144||144G
5707743.batch||batch|785||07:53:53|113040||1|144|756096K|
5707743.extern||extern|785||00:00:00|113040||1|144||
5707751|1483805599|dbgen_6359|794|300|07:37:23|114336|03:52:30|1|144||144G
5707751.batch||batch|794||07:37:23|114336||1|144|1029952K|
5707751.extern||extern|794||00:00:00|114336||1|144||
5707752|1483805599|dbgen_6360|791|300|07:35:40|113904|03:52:30|1|144||144G
5707752.batch||batch|791||07:35:40|113904||1|144|981M|
5707752.extern||extern|791||00:00:00|113904||1|144||
5707753|1483805599|dbgen_6361|789|300|07:51:23|113616|03:53:04|1|144||144G
5707753.batch||batch|789||07:51:23|113616||1|144|1019136K|
5707753.extern||extern|789||00:00:00|113616||1|144||
5707754|1483805599|dbgen_6362|794|300|07:46:04|114336|03:53:04|1|144||144G
5707754.batch||batch|794||07:46:04|114336||1|144|1030592K|
5707754.extern||extern|794||00:00:00|114336||1|144||
